name	contig	type	start	stop	strand	legend
folD	IR3_k97_34039	MAG57	3678	4559	+	MAG57_gene1033
-	IR3_k97_34039	MAG57	4732	6618	+	MAG57_gene1034
-	IR3_k97_73773	MAG57	1	516	+	MAG57_gene1035
pgpA	IR3_k97_73773	MAG57	586	1044	+	MAG57_gene1036
-	IR3_k97_73773	MAG57	1041	1430	+	MAG57_gene1037
-	IR3_k97_73773	MAG57	1510	3162	+	MAG57_gene1038
-	IR3_k97_73773	MAG57	5343	4342	-	MAG57_gene1040
comB	IR3_k97_73773	MAG57	6237	5500	-	MAG57_gene1041
gcvT	IR3_k97_73773	MAG57	6596	6309	-	MAG57_gene1042
rlmI	IR3_k97_293682	MAG57	579	1	-	MAG57_gene1043
msrB	IR3_k97_293682	MAG57	1067	624	-	MAG57_gene1044
elaA	IR3_k97_293682	MAG57	2691	2233	-	MAG57_gene1047
recQ	IR3_k97_293682	MAG57	4583	2679	-	MAG57_gene1048
-	IR3_k97_293682	MAG57	4730	5743	+	MAG57_gene1049
yhdE	IR3_k97_293682	MAG57	5743	6324	+	MAG57_gene1050
prkC	IR3_k97_214712	MAG57	1642	164	-	MAG57_gene1053
kdsA	IR3_k97_214712	MAG57	2453	1635	-	MAG57_gene1054
rsbU_P	IR3_k97_214712	MAG57	6572	5454	-	MAG57_gene1057
mltF	IR3_k97_306626	MAG57	1723	296	-	MAG57_gene1058
-	IR3_k97_306626	MAG57	3896	4516	+	MAG57_gene1060
nagZ	IR3_k97_306626	MAG57	6327	5089	-	MAG57_gene1062
rpsT	IR3_k97_281508	MAG57	511	762	+	MAG57_gene1065
gapA	IR3_k97_281508	MAG57	876	1868	+	MAG57_gene1066
aroA	IR3_k97_281508	MAG57	3570	2299	-	MAG57_gene1068
aroB	IR3_k97_281508	MAG57	4650	3571	-	MAG57_gene1069
fadM	IR3_k97_281508	MAG57	4751	5935	+	MAG57_gene1070
lnt	IR3_k97_281508	MAG57	5937	6500	+	MAG57_gene1071
-	IR3_k97_305548	MAG57	769	2670	+	MAG57_gene1073
bapA	IR3_k97_305548	MAG57	4613	3774	-	MAG57_gene1076
-	IR3_k97_305548	MAG57	4747	6426	+	MAG57_gene1077
copA	IR3_k97_204733	MAG57	763	2	-	MAG57_gene1078
-	IR3_k97_204733	MAG57	1309	773	-	MAG57_gene1079
uspA	IR3_k97_204733	MAG57	2161	1310	-	MAG57_gene1080
copA	IR3_k97_204733	MAG57	2394	2188	-	MAG57_gene1081
merP	IR3_k97_204733	MAG57	2927	2511	-	MAG57_gene1082
cusB	IR3_k97_204733	MAG57	4757	2952	-	MAG57_gene1083
czcC	IR3_k97_204733	MAG57	6012	4768	-	MAG57_gene1084
-	IR3_k97_322532	MAG57	1355	516	-	MAG57_gene1087
clpB	IR3_k97_322532	MAG57	1549	4161	+	MAG57_gene1088
-	IR3_k97_322532	MAG57	4257	5423	+	MAG57_gene1089
-	IR3_k97_322532	MAG57	6022	6387	+	MAG57_gene1091
prmA	IR3_k97_162051	MAG57	4749	3916	-	MAG57_gene1093
-	IR3_k97_162051	MAG57	4872	5477	+	MAG57_gene1094
cysE	IR3_k97_41944	MAG57	320	640	+	MAG57_gene1098
proP	IR3_k97_41944	MAG57	1901	2260	+	MAG57_gene1102
rhlE	IR3_k97_41944	MAG57	2880	2266	-	MAG57_gene1103
-	IR3_k97_41944	MAG57	3476	2919	-	MAG57_gene1104
kdtA	IR3_k97_41944	MAG57	4691	3477	-	MAG57_gene1105
wbpE	IR3_k97_41944	MAG57	5593	6276	+	MAG57_gene1107
aroA	IR3_k97_2952	MAG57	4354	3350	-	MAG57_gene1111
trpA	IR3_k97_2952	MAG57	5202	4426	-	MAG57_gene1112
trpB	IR3_k97_2952	MAG57	6261	5377	-	MAG57_gene1113
algI	IR3_k97_298488	MAG57	2394	691	-	MAG57_gene1115
hxpB	IR3_k97_298488	MAG57	3106	2387	-	MAG57_gene1116
-	IR3_k97_298488	MAG57	4386	3127	-	MAG57_gene1117
-	IR3_k97_298488	MAG57	5893	4376	-	MAG57_gene1118
mltD	IR3_k97_298488	MAG57	6249	5893	-	MAG57_gene1119
-	IR3_k97_303992	MAG57	814	2	-	MAG57_gene1120
rsbU_P	IR3_k97_303992	MAG57	3176	873	-	MAG57_gene1121
rsbU_P	IR3_k97_303992	MAG57	5907	3235	-	MAG57_gene1122
-	IR3_k97_113460	MAG57	240	701	+	MAG57_gene1123
recA	IR3_k97_113460	MAG57	890	1888	+	MAG57_gene1124
-	IR3_k97_113460	MAG57	1953	2984	+	MAG57_gene1125
uup	IR3_k97_113460	MAG57	3023	4885	+	MAG57_gene1126
-	IR3_k97_113460	MAG57	5385	4882	-	MAG57_gene1127
yfiC	IR3_k97_113460	MAG57	6153	5389	-	MAG57_gene1128
gcvH	IR3_k97_10232	MAG57	610	233	-	MAG57_gene1130
xerD	IR3_k97_202528	MAG57	863	3	-	MAG57_gene1132
-	IR3_k97_202528	MAG57	951	1322	+	MAG57_gene1133
-	IR3_k97_202528	MAG57	1298	2167	+	MAG57_gene1134
smpB	IR3_k97_202528	MAG57	4071	3622	-	MAG57_gene1136
zupT	IR3_k97_202528	MAG57	5048	4221	-	MAG57_gene1137
troR	IR3_k97_202528	MAG57	5709	5050	-	MAG57_gene1138
-	IR3_k97_202528	MAG57	5837	6166	+	MAG57_gene1139
cgeB	IR3_k97_68965	MAG57	2	520	+	MAG57_gene1140
gmd	IR3_k97_68965	MAG57	566	1618	+	MAG57_gene1141
eryBIII	IR3_k97_68965	MAG57	1612	2931	+	MAG57_gene1142
rfbV	IR3_k97_68965	MAG57	2915	3934	+	MAG57_gene1143
gmd	IR3_k97_68965	MAG57	3978	4937	+	MAG57_gene1144
ascC	IR3_k97_68965	MAG57	4940	6109	+	MAG57_gene1145
hutU	IR3_k97_1964	MAG57	170	3	-	MAG57_gene1146
-	IR3_k97_1964	MAG57	452	1438	+	MAG57_gene1147
flgJ	IR3_k97_1964	MAG57	1658	2533	+	MAG57_gene1148
-	IR3_k97_1964	MAG57	2545	3273	+	MAG57_gene1149
envC	IR3_k97_1964	MAG57	4251	3280	-	MAG57_gene1150
alaS	IR3_k97_1964	MAG57	4351	6120	+	MAG57_gene1151
yrbG	IR3_k97_257076	MAG57	924	1	-	MAG57_gene1152
tatA	IR3_k97_257076	MAG57	1307	930	-	MAG57_gene1153
efp	IR3_k97_257076	MAG57	2661	2095	-	MAG57_gene1155
lpxA	IR3_k97_257076	MAG57	3453	2671	-	MAG57_gene1156
lpxC-fabZ	IR3_k97_257076	MAG57	4875	3463	-	MAG57_gene1157
lpxD	IR3_k97_257076	MAG57	5924	4881	-	MAG57_gene1158
ftsX	IR3_k97_208743	MAG57	1051	179	-	MAG57_gene1160
leuS	IR3_k97_208743	MAG57	1297	4386	+	MAG57_gene1161
-	IR3_k97_208743	MAG57	4471	6072	+	MAG57_gene1162
murC	IR3_k97_10299	MAG57	1	1389	+	MAG57_gene1163
ftsQ	IR3_k97_10299	MAG57	1405	2259	+	MAG57_gene1164
ftsA	IR3_k97_10299	MAG57	2261	3541	+	MAG57_gene1165
ftsZ	IR3_k97_10299	MAG57	3653	5416	+	MAG57_gene1166
-	IR3_k97_10299	MAG57	5580	6029	+	MAG57_gene1167
wzxC	IR3_k97_261371	MAG57	1032	1	-	MAG57_gene1168
ald	IR3_k97_261371	MAG57	2714	1500	-	MAG57_gene1170
tsaE	IR3_k97_261371	MAG57	3174	2758	-	MAG57_gene1171
yesN	IR3_k97_261371	MAG57	4738	3182	-	MAG57_gene1172
-	IR3_k97_261371	MAG57	4820	6049	+	MAG57_gene1173
amyA	IR3_k97_319457	MAG57	1909	2	-	MAG57_gene1174
yueD	IR3_k97_319457	MAG57	2750	2031	-	MAG57_gene1175
metC	IR3_k97_319457	MAG57	3914	2757	-	MAG57_gene1176
bapA	IR3_k97_319457	MAG57	4068	5321	+	MAG57_gene1177
sadA	IR3_k97_319457	MAG57	6055	5372	-	MAG57_gene1178
lexA	IR3_k97_94244	MAG57	1718	1089	-	MAG57_gene1182
antB	IR3_k97_94244	MAG57	5150	4137	-	MAG57_gene1186
-	IR3_k97_94244	MAG57	5619	5251	-	MAG57_gene1187
mlaE	IR3_k97_199724	MAG57	121	864	+	MAG57_gene1189
mlaF	IR3_k97_199724	MAG57	865	1614	+	MAG57_gene1190
-	IR3_k97_199724	MAG57	2350	1619	-	MAG57_gene1191
acs	IR3_k97_199724	MAG57	4341	2443	-	MAG57_gene1192
ushA	IR3_k97_199724	MAG57	5792	4440	-	MAG57_gene1193
rlmI	IR3_k97_309521	MAG57	3	500	+	MAG57_gene1195
phnA	IR3_k97_309521	MAG57	550	1128	+	MAG57_gene1196
-	IR3_k97_309521	MAG57	1318	3174	+	MAG57_gene1197
ligA	IR3_k97_309521	MAG57	5582	3564	-	MAG57_gene1199
-	IR3_k97_309521	MAG57	5661	6011	+	MAG57_gene1200
bapA	IR3_k97_126882	MAG57	688	5925	+	MAG57_gene1202
-	IR3_k97_1664	MAG57	449	3	-	MAG57_gene1204
pobR	IR3_k97_1664	MAG57	1417	542	-	MAG57_gene1205
fdoG	IR3_k97_1664	MAG57	5618	2886	-	MAG57_gene1208
pdtaS	IR3_k97_1664	MAG57	5985	5629	-	MAG57_gene1209
bcrB	IR3_k97_15423	MAG57	3	764	+	MAG57_gene1210
bcrA	IR3_k97_15423	MAG57	840	2252	+	MAG57_gene1211
bcrD	IR3_k97_15423	MAG57	2338	3195	+	MAG57_gene1212
fadD	IR3_k97_15423	MAG57	3340	5097	+	MAG57_gene1213
-	IR3_k97_15423	MAG57	5090	5329	+	MAG57_gene1214
fldB	IR3_k97_15423	MAG57	5390	5971	+	MAG57_gene1215
bapA	IR3_k97_288179	MAG57	4447	2	-	MAG57_gene1216
paaD	IR3_k97_288179	MAG57	5060	4548	-	MAG57_gene1217
paaC	IR3_k97_288179	MAG57	5854	5054	-	MAG57_gene1218
pheS	IR3_k97_194506	MAG57	3	1007	+	MAG57_gene1219
purN	IR3_k97_194506	MAG57	1956	1381	-	MAG57_gene1220
-	IR3_k97_194506	MAG57	1993	2652	+	MAG57_gene1221
acpP	IR3_k97_194506	MAG57	2740	2976	+	MAG57_gene1222
fabF	IR3_k97_194506	MAG57	3067	4320	+	MAG57_gene1223
rnc	IR3_k97_194506	MAG57	4354	5055	+	MAG57_gene1224
plsC	IR3_k97_194506	MAG57	5796	5050	-	MAG57_gene1225
sadA	IR3_k97_169686	MAG57	3043	2	-	MAG57_gene1226
ptrB	IR3_k97_169686	MAG57	5933	3309	-	MAG57_gene1227
suhB	IR3_k97_192382	MAG57	117	905	+	MAG57_gene1228
susC	IR3_k97_192382	MAG57	1534	890	-	MAG57_gene1229
trmD	IR3_k97_192382	MAG57	2541	1867	-	MAG57_gene1231
bioB	IR3_k97_192382	MAG57	2672	3784	+	MAG57_gene1232
bioF	IR3_k97_192382	MAG57	4483	5880	+	MAG57_gene1234
-	IR3_k97_319395	MAG57	2	1189	+	MAG57_gene1235
dcm	IR3_k97_319395	MAG57	4089	5873	+	MAG57_gene1238
uxs	IR3_k97_262237	MAG57	130	2	-	MAG57_gene1239
rfbA	IR3_k97_262237	MAG57	986	123	-	MAG57_gene1240
-	IR3_k97_262237	MAG57	3439	992	-	MAG57_gene1241
-	IR3_k97_262237	MAG57	5336	3546	-	MAG57_gene1242
kstR2	IR3_k97_262237	MAG57	5513	5860	+	MAG57_gene1243
tatD	IR3_k97_43296	MAG57	1	333	+	MAG57_gene1244
ansA	IR3_k97_43296	MAG57	424	1440	+	MAG57_gene1245
polA	IR3_k97_43296	MAG57	5631	2833	-	MAG57_gene1248
-	IR3_k97_304787	MAG57	1062	718	-	MAG57_gene1251
apbE	IR3_k97_304787	MAG57	2173	1166	-	MAG57_gene1252
def	IR3_k97_304787	MAG57	2227	2796	+	MAG57_gene1253
-	IR3_k97_304787	MAG57	4215	3376	-	MAG57_gene1255
-	IR3_k97_304787	MAG57	4981	4217	-	MAG57_gene1256
pal	IR3_k97_263655	MAG57	1	1986	+	MAG57_gene1258
pal	IR3_k97_263655	MAG57	2016	3590	+	MAG57_gene1259
dnaQ	IR3_k97_263655	MAG57	3629	4396	+	MAG57_gene1260
puuB	IR3_k97_263655	MAG57	4401	5522	+	MAG57_gene1261
-	IR3_k97_263655	MAG57	5529	5783	+	MAG57_gene1262
maeB	IR3_k97_175180	MAG57	360	1	-	MAG57_gene1263
cobB	IR3_k97_175180	MAG57	400	1083	+	MAG57_gene1264
-	IR3_k97_175180	MAG57	2039	3979	+	MAG57_gene1266
ccmG	IR3_k97_175180	MAG57	4085	4600	+	MAG57_gene1267
nrdA	IR3_k97_296042	MAG57	356	2977	+	MAG57_gene1269
-	IR3_k97_296042	MAG57	4427	3033	-	MAG57_gene1270
-	IR3_k97_296042	MAG57	5738	4686	-	MAG57_gene1271
czcB	IR3_k97_143447	MAG57	3	869	+	MAG57_gene1272
nrdA	IR3_k97_143447	MAG57	2684	1038	-	MAG57_gene1273
nrdB	IR3_k97_143447	MAG57	3716	2739	-	MAG57_gene1274
cusR	IR3_k97_143447	MAG57	4353	5054	+	MAG57_gene1275
arlS	IR3_k97_143447	MAG57	5057	5734	+	MAG57_gene1276
mrdA	IR3_k97_308104	MAG57	2	1444	+	MAG57_gene1277
rodA	IR3_k97_308104	MAG57	1441	2745	+	MAG57_gene1278
kdsD	IR3_k97_308104	MAG57	3769	2804	-	MAG57_gene1279
recQ	IR3_k97_308104	MAG57	3893	5716	+	MAG57_gene1280
moaD	IR3_k97_53038	MAG57	376	140	-	MAG57_gene1282
mobA	IR3_k97_53038	MAG57	908	360	-	MAG57_gene1283
-	IR3_k97_53038	MAG57	1654	908	-	MAG57_gene1284
modE	IR3_k97_53038	MAG57	1986	1651	-	MAG57_gene1285
moeA	IR3_k97_53038	MAG57	3239	2064	-	MAG57_gene1286
malR	IR3_k97_53038	MAG57	3321	4055	+	MAG57_gene1287
-	IR3_k97_53038	MAG57	4612	5706	+	MAG57_gene1289
pnp	IR3_k97_59156	MAG57	536	3	-	MAG57_gene1290
rpsO	IR3_k97_59156	MAG57	963	694	-	MAG57_gene1291
accD	IR3_k97_59156	MAG57	1909	1055	-	MAG57_gene1292
fbaA	IR3_k97_59156	MAG57	2989	1922	-	MAG57_gene1293
bamA	IR3_k97_59156	MAG57	5362	3068	-	MAG57_gene1294
sufC	IR3_k97_237655	MAG57	1	237	+	MAG57_gene1296
sufD	IR3_k97_237655	MAG57	304	1602	+	MAG57_gene1297
sufS	IR3_k97_237655	MAG57	1681	2946	+	MAG57_gene1298
sufE	IR3_k97_237655	MAG57	2947	3375	+	MAG57_gene1299
paaD	IR3_k97_237655	MAG57	3425	3757	+	MAG57_gene1300
sadA	IR3_k97_237655	MAG57	3978	5648	+	MAG57_gene1301
-	IR3_k97_147970	MAG57	1311	424	-	MAG57_gene1304
ftsE	IR3_k97_147970	MAG57	2173	1436	-	MAG57_gene1305
-	IR3_k97_147970	MAG57	2368	5604	+	MAG57_gene1306
rfbW	IR3_k97_49655	MAG57	1	1065	+	MAG57_gene1307
rnhB	IR3_k97_49655	MAG57	1129	1728	+	MAG57_gene1308
kynU	IR3_k97_49655	MAG57	1793	3076	+	MAG57_gene1309
-	IR3_k97_49655	MAG57	3190	4530	+	MAG57_gene1310
-	IR3_k97_49655	MAG57	5486	5632	+	MAG57_gene1312
dcm	IR3_k97_291086	MAG57	1373	333	-	MAG57_gene1314
pezA	IR3_k97_291086	MAG57	1698	1366	-	MAG57_gene1315
lpxH	IR3_k97_291086	MAG57	2673	1921	-	MAG57_gene1316
pepN	IR3_k97_291086	MAG57	5611	2894	-	MAG57_gene1317
yfbK	IR3_k97_289587	MAG57	75	1073	+	MAG57_gene1318
yfbK	IR3_k97_289587	MAG57	1066	2103	+	MAG57_gene1319
yfbK	IR3_k97_289587	MAG57	2219	3022	+	MAG57_gene1320
yfbK	IR3_k97_289587	MAG57	4869	5591	+	MAG57_gene1322
sadA	IR3_k97_167988	MAG57	1673	621	-	MAG57_gene1323
pyc	IR3_k97_167988	MAG57	5219	1776	-	MAG57_gene1324
-	IR3_k97_302856	MAG57	3	254	+	MAG57_gene1325
deaD	IR3_k97_302856	MAG57	1561	251	-	MAG57_gene1326
fepA	IR3_k97_302856	MAG57	1649	4030	+	MAG57_gene1327
dxs	IR3_k97_280451	MAG57	2	1624	+	MAG57_gene1330
aroA	IR3_k97_280451	MAG57	1680	2714	+	MAG57_gene1331
recJ	IR3_k97_280451	MAG57	2774	4480	+	MAG57_gene1332
ybhG	IR3_k97_69227	MAG57	941	39	-	MAG57_gene1335
tolC	IR3_k97_69227	MAG57	2209	953	-	MAG57_gene1336
rutR	IR3_k97_69227	MAG57	2895	2275	-	MAG57_gene1337
lpxR	IR3_k97_69227	MAG57	3036	4049	+	MAG57_gene1338
bapA	IR3_k97_69227	MAG57	5031	4072	-	MAG57_gene1339
-	IR3_k97_69227	MAG57	5499	5080	-	MAG57_gene1340
ltaE	IR3_k97_64009	MAG57	660	1	-	MAG57_gene1341
-	IR3_k97_64009	MAG57	5489	4320	-	MAG57_gene1346
cotH	IR3_k97_274915	MAG57	766	2484	+	MAG57_gene1348
pdxA	IR3_k97_274915	MAG57	5474	4461	-	MAG57_gene1350
rpoE	IR3_k97_85900	MAG57	1122	664	-	MAG57_gene1352
rlmF	IR3_k97_85900	MAG57	1317	2291	+	MAG57_gene1353
ahbD	IR3_k97_85900	MAG57	3420	2398	-	MAG57_gene1354
ereA_B	IR3_k97_85900	MAG57	3506	4777	+	MAG57_gene1355
susC	IR3_k97_85900	MAG57	4783	5436	+	MAG57_gene1356
-	IR3_k97_245515	MAG57	607	2	-	MAG57_gene1357
czcA	IR3_k97_245515	MAG57	1081	5367	+	MAG57_gene1359
ruvB	IR3_k97_29534	MAG57	829	2	-	MAG57_gene1360
-	IR3_k97_29534	MAG57	2543	1830	-	MAG57_gene1363
coxD	IR3_k97_29534	MAG57	2979	2614	-	MAG57_gene1364
coxC	IR3_k97_29534	MAG57	3874	2999	-	MAG57_gene1365
coxC	IR3_k97_29534	MAG57	4492	3899	-	MAG57_gene1366
coxA	IR3_k97_29534	MAG57	5387	4500	-	MAG57_gene1367
pntA	IR3_k97_171054	MAG57	2	604	+	MAG57_gene1368
pntA	IR3_k97_171054	MAG57	614	928	+	MAG57_gene1369
pntB	IR3_k97_171054	MAG57	928	2322	+	MAG57_gene1370
rnk	IR3_k97_171054	MAG57	2324	2722	+	MAG57_gene1371
-	IR3_k97_171054	MAG57	2792	3244	+	MAG57_gene1372
trpE	IR3_k97_171054	MAG57	3494	4870	+	MAG57_gene1373
trpG	IR3_k97_171054	MAG57	4904	5371	+	MAG57_gene1374
-	IR3_k97_171359	MAG57	2596	2144	-	MAG57_gene1378
-	IR3_k97_171359	MAG57	3683	2646	-	MAG57_gene1379
arsC	IR3_k97_171359	MAG57	3698	4051	+	MAG57_gene1380
pecM	IR3_k97_171359	MAG57	4148	5050	+	MAG57_gene1381
-	IR3_k97_171359	MAG57	5140	5367	+	MAG57_gene1382
-	IR3_k97_10009	MAG57	1	582	+	MAG57_gene1383
pepF	IR3_k97_111638	MAG57	3	1583	+	MAG57_gene1387
parE1_3_4	IR3_k97_111638	MAG57	2120	1833	-	MAG57_gene1388
parD1_3_4	IR3_k97_111638	MAG57	2352	2113	-	MAG57_gene1389
-	IR3_k97_111638	MAG57	3605	3955	+	MAG57_gene1391
-	IR3_k97_33986	MAG57	1547	3	-	MAG57_gene1393
-	IR3_k97_33986	MAG57	2926	1664	-	MAG57_gene1394
-	IR3_k97_33986	MAG57	3264	5321	+	MAG57_gene1395
ahcY	IR3_k97_72144	MAG57	1239	1	-	MAG57_gene1396
acpT	IR3_k97_72144	MAG57	1305	1916	+	MAG57_gene1397
-	IR3_k97_72144	MAG57	2023	2769	+	MAG57_gene1398
gcvP	IR3_k97_72144	MAG57	2899	5283	+	MAG57_gene1399
purL	IR3_k97_141272	MAG57	3	1376	+	MAG57_gene1400
parE1_3_4	IR3_k97_141272	MAG57	1873	2169	+	MAG57_gene1402
-	IR3_k97_141272	MAG57	2520	2296	-	MAG57_gene1403
tig	IR3_k97_141272	MAG57	3480	4829	+	MAG57_gene1406
rsbU_P	IR3_k97_295149	MAG57	2696	387	-	MAG57_gene1409
pepN	IR3_k97_295149	MAG57	2856	5279	+	MAG57_gene1410
rbsK	IR3_k97_69319	MAG57	1	327	+	MAG57_gene1411
hemD	IR3_k97_69319	MAG57	1274	540	-	MAG57_gene1412
hemA	IR3_k97_69319	MAG57	3490	1313	-	MAG57_gene1413
-	IR3_k97_69319	MAG57	4509	4087	-	MAG57_gene1415
norE	IR3_k97_69319	MAG57	5277	4837	-	MAG57_gene1417
lolC_E	IR3_k97_169663	MAG57	2	1072	+	MAG57_gene1418
lolD	IR3_k97_169663	MAG57	1069	1740	+	MAG57_gene1419
-	IR3_k97_169663	MAG57	1792	3051	+	MAG57_gene1420
-	IR3_k97_169663	MAG57	4441	5181	+	MAG57_gene1423
pfkA	IR3_k97_136697	MAG57	3	812	+	MAG57_gene1424
-	IR3_k97_136697	MAG57	1273	1563	+	MAG57_gene1426
priA	IR3_k97_136697	MAG57	1851	4340	+	MAG57_gene1427
-	IR3_k97_200512	MAG57	3	1472	+	MAG57_gene1429
sadA	IR3_k97_200512	MAG57	1706	5242	+	MAG57_gene1430
-	IR3_k97_253747	MAG57	1077	1814	+	MAG57_gene1433
sucD	IR3_k97_253747	MAG57	1979	2857	+	MAG57_gene1434
fabG	IR3_k97_253747	MAG57	2939	3691	+	MAG57_gene1435
bshA	IR3_k97_253747	MAG57	3922	5079	+	MAG57_gene1436
vpr	IR3_k97_288427	MAG57	2	1147	+	MAG57_gene1438
-	IR3_k97_288427	MAG57	1317	4043	+	MAG57_gene1439
epi	IR3_k97_252503	MAG57	1174	1575	+	MAG57_gene1442
-	IR3_k97_252503	MAG57	2163	1546	-	MAG57_gene1443
mtnA	IR3_k97_252503	MAG57	3273	2167	-	MAG57_gene1444
yihX	IR3_k97_252503	MAG57	3889	3263	-	MAG57_gene1445
-	IR3_k97_252503	MAG57	5193	4198	-	MAG57_gene1447
-	IR3_k97_270839	MAG57	718	2	-	MAG57_gene1448
dsbH	IR3_k97_270839	MAG57	1290	793	-	MAG57_gene1449
-	IR3_k97_270839	MAG57	2905	1334	-	MAG57_gene1450
-	IR3_k97_270839	MAG57	5189	2958	-	MAG57_gene1451
-	IR3_k97_126742	MAG57	2489	3	-	MAG57_gene1452
paaY	IR3_k97_126742	MAG57	2559	3155	+	MAG57_gene1453
rsbU_P	IR3_k97_126742	MAG57	3156	5186	+	MAG57_gene1454
-	IR3_k97_312924	MAG57	422	2830	+	MAG57_gene1456
-	IR3_k97_312924	MAG57	3020	3517	+	MAG57_gene1457
-	IR3_k97_225344	MAG57	3	572	+	MAG57_gene1460
rgpE	IR3_k97_225344	MAG57	572	1576	+	MAG57_gene1461
-	IR3_k97_225344	MAG57	1573	2361	+	MAG57_gene1462
bshA	IR3_k97_225344	MAG57	2369	3634	+	MAG57_gene1463
bapA	IR3_k97_225344	MAG57	3768	5159	+	MAG57_gene1464
-	IR3_k97_302698	MAG57	2175	1810	-	MAG57_gene1467
fmtA	IR3_k97_302698	MAG57	3339	2191	-	MAG57_gene1468
lipB	IR3_k97_302698	MAG57	4039	3341	-	MAG57_gene1469
pgi-pmi	IR3_k97_302698	MAG57	5156	4143	-	MAG57_gene1470
comEA	IR3_k97_20569	MAG57	3	320	+	MAG57_gene1471
rlmI	IR3_k97_20569	MAG57	390	1232	+	MAG57_gene1472
apt	IR3_k97_20569	MAG57	1294	1821	+	MAG57_gene1473
bcd	IR3_k97_20569	MAG57	1834	2973	+	MAG57_gene1474
rpsU	IR3_k97_20569	MAG57	3040	3231	+	MAG57_gene1475
xerC	IR3_k97_20569	MAG57	3316	4197	+	MAG57_gene1476
hpf	IR3_k97_20569	MAG57	4214	4519	+	MAG57_gene1477
tuf	IR3_k97_20569	MAG57	5044	5118	+	MAG57_gene1482
hsdM	IR3_k97_84978	MAG57	2	2509	+	MAG57_gene1483
hsdM	IR3_k97_84978	MAG57	3486	5015	+	MAG57_gene1485
asmA	IR3_k97_5056	MAG57	163	2979	+	MAG57_gene1486
-	IR3_k97_5056	MAG57	2992	4995	+	MAG57_gene1487
trkA	IR3_k97_143206	MAG57	1086	1	-	MAG57_gene1488
iaaA	IR3_k97_143206	MAG57	2102	1134	-	MAG57_gene1489
-	IR3_k97_143206	MAG57	2392	3177	+	MAG57_gene1490
-	IR3_k97_143206	MAG57	4564	3884	-	MAG57_gene1491
yrrT	IR3_k97_143206	MAG57	5072	4599	-	MAG57_gene1492
rfbD	IR3_k97_309631	MAG57	783	1	-	MAG57_gene1493
pseB	IR3_k97_309631	MAG57	1800	784	-	MAG57_gene1494
-	IR3_k97_309631	MAG57	1841	2932	+	MAG57_gene1495
rfbB	IR3_k97_218790	MAG57	536	3	-	MAG57_gene1498
wbpO	IR3_k97_218790	MAG57	1833	538	-	MAG57_gene1499
wlbA	IR3_k97_218790	MAG57	2873	1836	-	MAG57_gene1500
wbpD	IR3_k97_218790	MAG57	3448	2873	-	MAG57_gene1501
rfbB	IR3_k97_218790	MAG57	4530	3496	-	MAG57_gene1502
ugd	IR3_k97_218790	MAG57	5052	4534	-	MAG57_gene1503
ybaL	IR3_k97_9342	MAG57	1830	1	-	MAG57_gene1504
-	IR3_k97_9342	MAG57	3283	2093	-	MAG57_gene1505
rsmE	IR3_k97_9342	MAG57	4808	4104	-	MAG57_gene1507
-	IR3_k97_236713	MAG57	3469	2618	-	MAG57_gene1513
-	IR3_k97_236713	MAG57	5036	3549	-	MAG57_gene1514
nirS	IR3_k97_189597	MAG57	2	910	+	MAG57_gene1515
pnbA	IR3_k97_189597	MAG57	992	2311	+	MAG57_gene1516
cirA	IR3_k97_189597	MAG57	2311	4575	+	MAG57_gene1517
-	IR3_k97_30341	MAG57	1320	694	-	MAG57_gene1520
-	IR3_k97_30341	MAG57	2276	1317	-	MAG57_gene1521
tsaD	IR3_k97_30341	MAG57	3304	2279	-	MAG57_gene1522
tamB	IR3_k97_30341	MAG57	3374	5026	+	MAG57_gene1523
flgS	IR3_k97_208732	MAG57	630	2660	+	MAG57_gene1525
-	IR3_k97_208732	MAG57	2664	4031	+	MAG57_gene1526
nreC	IR3_k97_208732	MAG57	4062	4706	+	MAG57_gene1527
guaB	IR3_k97_263283	MAG57	436	1908	+	MAG57_gene1530
surA	IR3_k97_263283	MAG57	1938	3929	+	MAG57_gene1531
dksA	IR3_k97_75170	MAG57	167	3	-	MAG57_gene1534
ileS	IR3_k97_75170	MAG57	3723	181	-	MAG57_gene1535
amnD	IR3_k97_75170	MAG57	4369	3944	-	MAG57_gene1536
orr	IR3_k97_75170	MAG57	4997	4608	-	MAG57_gene1538
-	IR3_k97_264239	MAG57	1686	4979	+	MAG57_gene1541
rsbU_P	IR3_k97_35301	MAG57	2507	4213	+	MAG57_gene1543
pdhB	IR3_k97_292190	MAG57	1	915	+	MAG57_gene1545
hppA	IR3_k97_292190	MAG57	1087	3879	+	MAG57_gene1546
mca	IR3_k97_245961	MAG57	2	2377	+	MAG57_gene1549
-	IR3_k97_245961	MAG57	2539	4254	+	MAG57_gene1550
rpoC	IR3_k97_134051	MAG57	1891	2	-	MAG57_gene1553
rpoB	IR3_k97_134051	MAG57	4923	1924	-	MAG57_gene1554
pgdA	IR3_k97_103208	MAG57	671	33	-	MAG57_gene1555
-	IR3_k97_103208	MAG57	1492	680	-	MAG57_gene1556
rseP	IR3_k97_103208	MAG57	2913	1579	-	MAG57_gene1557
envC	IR3_k97_103208	MAG57	4887	3955	-	MAG57_gene1559
bapA	IR3_k97_36968	MAG57	225	2513	+	MAG57_gene1560
